ticker,weight,mc,shares,price
CMI,0.04859041661833271,128389500.0,9972000.0,12.875
BEAM,0.03656702662836811,170604500.0,31019000.0,5.5
EXC,0.03502408790926033,178120250.0,10714000.0,16.625
CBS,0.02394685243153829,260514375.0,12631000.0,20.625
ADP,0.023442979907725276,266113750.0,8945000.0,29.75
COP,0.022884337678072804,272610000.0,13980000.0,19.5
RYAN,0.01850702778218434,337088125.0,49031000.0,6.875
SHN,0.018392615517842555,339185000.0,48455000.0,7.0
NC,0.014246483011251325,437897500.0,8185000.0,53.5
AS,0.014185145431396795,439791000.0,106616000.0,4.125
GIDL,0.013994848352771677,445771125.0,34623000.0,12.875
ACV,0.013705151475430907,455193750.0,11035000.0,41.25
LUB,0.013091160568541555,476542875.0,23977000.0,19.875
INGR,0.012758286919700962,488976250.0,47705000.0,10.25
SRR,0.012573310144546079,496170000.0,49617000.0,10.0
KBH,0.012464786214545156,500489875.0,38873000.0,12.875
CAR,0.011755158393724227,530703125.0,33965000.0,15.625
CHRS,0.011692279986738866,533557125.0,105394000.0,5.0625
DGN,0.010826677335856858,576215500.0,39739000.0,14.5
CMCSA,0.010423080973396458,598527375.0,33959000.0,17.625
