,inverse_v,spy_v,inverse_v_with_25bps_slip
2004-01-27,4.797366713758305,2.091020750455244,4.739315246604634
2004-01-28,4.719960854286247,2.067135020422794,4.662846051760642
2004-01-29,4.702423982192291,2.069140141392604,4.645521387991602
2004-01-30,4.724115190203983,2.069140141392604,4.666950117330192
2004-02-02,4.729365956249718,2.078074688523137,4.672137345462145
2004-02-03,4.724863133138602,2.074610538017369,4.667689009636148
2004-02-04,4.64506029343745,2.057652671479615,4.588851839687612
2004-02-05,4.663557610861251,2.0636692478910215,4.607125326731342
2004-02-06,4.752981065412638,2.0868256805216063,4.6954666954126285
2004-02-09,4.7561091242956355,2.087372428849903,4.69855690261191
2004-02-10,4.79342531945132,2.094118816539946,4.735421545904536
2004-02-11,4.849504518802866,2.1163646407280496,4.790822148018601
2004-02-12,4.826355776375823,2.1087076334578954,4.767953521442777
2004-02-13,4.785321050237592,2.0992268839378685,4.727415343973579
2004-02-17,4.855514296851881,2.1181892003804794,4.796759203581751
2004-02-18,4.838868421762806,2.108890349790809,4.780314755135384
2004-02-19,4.802333088254244,2.1010494954702867,4.744221524521944
2004-02-20,4.766903831190289,2.0946686081525434,4.709220986060389
2004-02-23,4.714600609054435,2.0893816645855665,4.657550669216755
2004-02-24,4.715627956239214,2.085735693580865,4.658565584787499
2004-02-25,4.753708277019269,2.0944874405511302,4.696185107254053
2004-02-26,4.789922319013636,2.095762983402426,4.731960934203628
2004-02-27,4.82480388727727,2.097221634438874,4.7664204112795066
2004-03-01,4.901038710296295,2.1180071980577977,4.841732740024376
2004-03-02,4.880360335692668,2.105608383920367,4.821304588106591
2004-03-03,4.883746305591412,2.1094363799623346,4.824649585419314
2004-03-04,4.908144892851504,2.114906148495577,4.8487529328381695
2004-03-05,4.915630299928349,2.1220164629668195,4.856147761293662
2004-03-08,4.854273759382061,2.096125740102161,4.795533677476391
2004-03-09,4.8000791840309125,2.087739141016012,4.741994894104178
2004-03-10,4.709146769056401,2.0527298433603147,4.652162824468278
2004-03-11,4.6350243139003275,2.026107990021775,4.578937302468997
2004-03-12,4.722859941198714,2.052729022902671,4.665710057709173
2004-03-15,4.63161893694848,2.02756667053993,4.575573132941985
2004-03-16,4.650453908268613,2.038324939293815,4.594180188035533
2004-03-17,4.727781411313104,2.0611174887649986,4.670571974619119
2004-03-18,4.713236855775398,2.0616636848995213,4.656203418298994
2004-03-19,4.67751897130714,2.0322128191607316,4.620917745025069
2004-03-22,4.593762601890671,2.006411845208667,4.538174885814968
2004-03-23,4.595493050466304,2.00293473348092,4.539884394761707
2004-03-24,4.584252155876418,2.0045811458318417,4.528779522798814
2004-03-25,4.678768443182225,2.031113781878072,4.622152097423188
2004-03-26,4.685392658563315,2.031662182599179,4.628696155200212
2004-03-29,4.757734532255459,2.0602070362646976,4.7001626420072045
2004-03-30,4.795974994288298,2.0671602350120906,4.737940367906223
2004-03-31,4.806163700503473,2.0695395364425893,4.745435566688707
2004-04-01,4.869201794837478,2.081981608135682,4.807677145117989
2004-04-02,4.969368894015588,2.0977172251299714,4.9065785859911015
2004-04-05,5.013962559070603,2.109244181282061,4.950608789161025
2004-04-06,4.989653108856278,2.1024735074601453,4.926606500258211
2004-04-07,5.020131057402678,2.097532694717614,4.956699345621891
2004-04-08,5.040939389435015,2.092775490565994,4.977244754613969
2004-04-12,5.052478652840231,2.1010105621213713,4.988638214010859
2004-04-13,4.952028485464284,2.0715501920193056,4.889457281639432
2004-04-14,4.921539969336369,2.0748439568246164,4.8593540022205834
2004-04-15,4.864003755660069,2.0669761485403373,4.802544785604949
2004-04-16,4.884609468041954,2.082895998836395,4.822890135140944
2004-04-19,4.88232380985331,2.082895998836395,4.820633357316139
2004-04-20,4.811676743022692,2.047947086871919,4.750878949328508
2004-04-21,4.854220083972764,2.061670380301048,4.792884735200741
2004-04-22,4.925747780276137,2.090581184044009,4.863508645494468
2004-04-23,4.917292457948729,2.092594413724244,4.855160160132623
2004-04-26,4.88498047686117,2.0896668741394433,4.823256456089621
2004-04-27,4.900589523049336,2.0914974223211895,4.838668274654111
2004-04-28,4.828798210385922,2.064416713696975,4.767784078916759
2004-04-29,4.794810018668708,2.046301457034284,4.734225343952033
2004-04-30,4.749510481576506,2.030381231698557,4.689498187769367
2004-05-03,4.744465602780501,2.052157070408524,4.684517053384436
2004-05-04,4.753212792677856,2.0505091882809863,4.693153718432517
2004-05-05,4.7921811945382835,2.0636837098156913,4.731629736248163
2004-05-06,4.698629842128339,2.0459339662275666,4.6392604490781295
2004-05-07,4.6103438744242675,2.0120819428223653,4.552090016007254
2004-05-10,4.515146883749047,1.9914057887779228,4.458095883983702
2004-05-11,4.565676726406009,2.0082411333162513,4.5079872583658105
2004-05-12,4.56666412732309,2.0210496952645425,4.508962183008933
2004-05-13,4.581056631560558,2.0126320232837656,4.523172831201179
2004-05-14,4.571681529516543,2.01354777085436,4.513916187971081
2004-05-17,4.491619357291969,1.996348045795722,4.434865638864517
2004-05-18,4.5562671643246935,2.0064116362945783,4.498696590517156
2004-05-19,4.57935780832869,1.9994574135631813,4.521495473398078
2004-05-20,4.546147841847986,2.0058616756588243,4.488705130428787
2004-05-21,4.5366571213625555,2.009337833942741,4.479334329650537
2004-05-24,4.5688907233792175,2.017754950129127,4.511160644978985
2004-05-25,4.665280337055404,2.0466673608095274,4.606332330652204
2004-05-26,4.708826665663103,2.05380408989667,4.6493284309623215
2004-05-27,4.742951670793454,2.0653320922532603,4.6830222506385075
2004-05-28,4.75965776344303,2.0651482776970496,4.6995172539675485
2004-06-01,4.756060058974867,2.0624036956359904,4.695965008183685
2004-06-02,4.764555440928564,2.07008821180593,4.704353046999643
2004-06-03,4.703102389041798,2.051057890874798,4.643676483262441
2004-06-04,4.741036670935271,2.067343290528344,4.681131447702216
2004-06-07,4.81020611843972,2.0988165247833477,4.749426906777285
2004-06-08,4.783362347838346,2.1017443738354205,4.722922319814827
2004-06-09,4.732187929177411,2.0821645232487698,4.672394513949045
2004-06-10,4.75836160188524,2.0924108548676768,4.698237470019305
2004-06-14,4.701535919808045,2.0717336507998745,4.64212980710258
2004-06-15,4.760205479548292,2.0863725207764263,4.700058049422782
2004-06-16,4.758277535445992,2.08600740558529,4.698154465798971
2004-06-17,4.763067586571452,2.0828971685435627,4.702883992380563
2004-06-18,4.796695016827481,2.0868088494260877,4.7360865242744685
2004-06-21,4.792449294457875,2.0789123647398595,4.731894448599455
2004-06-22,4.828664035401781,2.0893796884963245,4.767651599296513
2004-06-23,4.896646022332265,2.1073776051330317,4.834774601919223
2004-06-24,4.883123412542001,2.1007667615857297,4.8214228566496145
2004-06-25,4.888307156626152,2.0906662749960256,4.826541101694611
2004-06-28,4.865953823546893,2.0835036523378894,4.804470213468885
2004-06-29,4.917387987336068,2.0921356079695252,4.855254482461321
2004-06-30,4.946661750788355,2.103338994150202,4.8825213212678955
2004-07-01,4.893255718557653,2.074138338894415,4.829807773387013
2004-07-02,4.864447465524064,2.073036971436462,4.801373059887031
2004-07-06,4.804684849772244,2.0548564371969644,4.74238535053405
2004-07-07,4.81408776578901,2.0609162088302586,4.751666344514817
2004-07-08,4.739809410608,2.0462239371775075,4.678351112717899
2004-07-09,4.759673485980331,2.0519165321707353,4.6979576224044
2004-07-12,4.738540162670683,2.052833738860616,4.677098322365912
2004-07-13,4.740954215934272,2.05430356781764,4.679481074032383
2004-07-14,4.743588227317988,2.0480584849714742,4.682080931752472
2004-07-15,4.743823824444986,2.0348362193924983,4.682313474031234
2004-07-16,4.711059465177913,2.0331839323823515,4.6499739507813045
2004-07-19,4.709293624005912,2.0245530665893883,4.648231006224625
2004-07-20,4.741064519317377,2.0502648905350735,4.6795899471769316
2004-07-21,4.668301088712727,2.01243340277492,4.607769996827752
2004-07-22,4.661628850559012,2.0179434454317176,4.601184273629495
2004-07-23,4.599318743799138,2.001047204963118,4.539682105073685
2004-07-26,4.582560495016603,1.9971911869991539,4.5231411505653645
2004-07-27,4.5983964015582535,2.015922843142019,4.5387717222976836
2004-07-28,4.603848110437992,2.021982707208504,4.544152742101276
2004-07-29,4.66941789006487,2.0306145513855776,4.608872317279032
2004-07-30,4.680700925282189,2.035573312120061,4.6200090520696
2004-08-02,4.682004307529715,2.0397971267427106,4.621295534132436
2004-08-03,4.627080641757098,2.024002977590342,4.56708403096381
2004-08-04,4.632925194446763,2.023818793319381,4.572852800804601
2004-08-05,4.531334507292633,1.9907617371493025,4.472579379846874
2004-08-06,4.45702310294036,1.9622958350698048,4.3992315274076965
2004-08-09,4.510908913858695,1.9650508984222428,4.452418632970485
2004-08-10,4.595278264460521,1.9874564087660531,4.53569401623462
2004-08-11,4.562863740347702,1.9863553579155966,4.503699792033956
2004-08-12,4.510507106622249,1.9646842209607376,4.452022035730202
2004-08-13,4.504494215232109,1.9685408960864834,4.446087109937034
2004-08-16,4.584293316627018,1.9889251370654588,4.5248515037055315
2004-08-17,4.632772415748933,2.0001287523625484,4.5727020030975485
2004-08-18,4.690588137702647,2.0206980764518447,4.629768062869782
2004-08-19,4.667048647485849,2.0148218864455227,4.606533795263557
2004-08-20,4.7430826710383185,2.028963921266484,4.6815819307212845
2004-08-23,4.729014424096394,2.0238225266899947,4.667696098394894
2004-08-24,4.729771691162993,2.02657694914882,4.668443546428506
2004-08-25,4.773137583895358,2.0403515926721845,4.71124713934606
2004-08-26,4.777163037247842,2.0403515926721845,4.715220397032042
2004-08-27,4.810827058867802,2.046778700189102,4.748447917246635
2004-08-30,4.772233070620895,2.029882542019041,4.710354354358842
2004-08-31,4.77796657392217,2.040533335717015,4.716013514722817
2004-09-01,4.781922827865362,2.0443899437215203,4.71991847026721
2004-09-02,4.824931354152792,2.067530393494504,4.762369330498601
2004-09-03,4.803980266910657,2.0590824643066856,4.741689903580609
2004-09-07,4.837627835001003,2.0726724085711097,4.77490118360875
2004-09-08,4.785343667586432,2.0675301083254447,4.723294953988198
2004-09-09,4.81318773340185,2.0656941415892516,4.7507779823138945
2004-09-10,4.8309091405961055,2.0763448605832857,4.768269606529973
2004-09-13,4.870622390446097,2.083140737311975,4.807467918219367
2004-09-14,4.863896001979886,2.0873653467272435,4.800828746843607
2004-09-15,4.811203466648375,2.0715723405139053,4.748819444370731
2004-09-16,4.8273250378274755,2.0778160595482142,4.764731976696547
2004-09-17,4.864081658124665,2.0866093771122225,4.801011995695254
2004-09-20,4.826513913624692,2.074068854755778,4.763931369860299
2004-09-21,4.864518827001247,2.083105572755949,4.801443496062258
2004-09-22,4.837252482159862,2.057104248996809,4.774530697745313
2004-09-23,4.796612333429057,2.046039085241455,4.734417505723233
2004-09-24,4.7833295193447904,2.05544472691631,4.721306922012402
2004-09-27,4.745061521952519,2.042351544005853,4.6835351230491495
2004-09-28,4.771786047439724,2.0521262384954646,4.709913127462176
2004-09-29,4.799247322245322,2.0624525377275735,4.737018328202084
2004-09-30,4.837738446722789,2.060977884163098,4.7741054728411445
2004-10-01,4.918079221235612,2.09583108116218,4.853389488609666
2004-10-04,4.946085299233888,2.099335310729883,4.881027189927513
2004-10-05,4.938552061449179,2.1004416604386376,4.8735930402453285
2004-10-06,4.972511694847786,2.1137185521742703,4.907105987141785
2004-10-07,4.930529065581051,2.0921417131936755,4.865675574490524
2004-10-08,4.87814937571538,2.074806226958153,4.813984858506736
2004-10-11,4.885352783317986,2.083290109620185,4.821093516413199
2004-10-12,4.862441756379561,2.0751756946432143,4.798483848631501
2004-10-13,4.825019900004848,2.0569182988817434,4.761554218952282
2004-10-14,4.804363497781315,2.040321025128067,4.74116951978125
2004-10-15,4.812051325902967,2.0517549841528844,4.748756226403373
2004-10-18,4.83023095687828,2.059500359218062,4.766696732424791
2004-10-19,4.797191004818124,2.0421655446945235,4.734091369879889
2004-10-20,4.815712752518036,2.0381077617572156,4.752369492609041
2004-10-21,4.872007606355149,2.051386033825064,4.807923874632033
2004-10-22,4.836754985445075,2.0283346089629717,4.773134947476867
2004-10-25,4.8402227647198215,2.0259371174551775,4.776557113473747
2004-10-26,4.895790327980969,2.056917747855302,4.8313937713044774
2004-10-27,4.971541312315774,2.0816295576780357,4.906148368492524
2004-10-28,4.974897339532578,2.087899425905762,4.9094602523571025
2004-10-29,5.032094379270052,2.0875298677073766,4.965904953419013
2004-11-01,5.018640496289749,2.0932476120150274,4.9526280354800685
2004-11-02,5.014416602275932,2.0939844351744563,4.948459700265142
2004-11-03,5.083424747849821,2.1203560751510433,5.016560150316984
2004-11-04,5.1746085041458905,2.149309537357231,5.106544525198219
2004-11-05,5.221878143887585,2.1627706629896988,5.15319240587125
2004-11-08,5.213209930172595,2.1596346455283637,5.144638209113355
2004-11-09,5.251088518786428,2.1553931230845462,5.182018563424845
2004-11-10,5.250149350174159,2.157052775789321,5.1810917481244445
2004-11-11,5.289440570592331,2.173465790360302,5.219866153251716
2004-11-12,5.348544377550126,2.1906166089120354,5.278192540957545
2004-11-15,5.377261308791645,2.19598361960387,5.306531745342647
2004-11-16,5.350133752166626,2.180262572871126,5.279761009806904
2004-11-17,5.402013973458831,2.1932089720288346,5.330958826954525
2004-11-18,5.415406369395797,2.1961676109321018,5.344175066617178
2004-11-19,5.383631314844392,2.1717528156013697,5.312817963808854
2004-11-22,5.486911164550925,2.1821099047789727,5.4147393266829
2004-11-23,5.50914378318336,2.185439804493665,5.4366795095715785
2004-11-24,5.56461366820494,2.1906192968303153,5.491419773969046
2004-11-26,5.595042570539701,2.1887704141437907,5.521448431113033
2004-11-29,5.594179334433143,2.178966911458841,5.520596549543568
2004-11-30,5.572166477599995,2.1804464299917217,5.498873237827285
2004-12-01,5.632836615233743,2.2052315645614375,5.558745353549359
2004-12-02,5.603769951103352,2.2070817538441045,5.5300610164711195
2004-12-03,5.608902871557959,2.205603009069029,5.535126421288653
2004-12-06,5.609479870847615,2.204864132060991,5.535695831044248
2004-12-07,5.560114046486887,2.1843346421273715,5.486979337821772
2004-12-08,5.562178403092283,2.197097709441322,5.489016541005919
2004-12-09,5.596461017793233,2.2048666469419063,5.522848220884765
2004-12-10,5.6177719064746,2.2070869476553767,5.543878797755608
2004-12-13,5.723400711182078,2.2263217104041932,5.6481182187572205
2004-12-14,5.748219339017272,2.2340893468517935,5.6726103958935585
2004-12-15,5.783188665169838,2.235753743415198,5.707119754595995
2004-12-16,5.684791696239635,2.2344592419977607,5.610017045746805
2004-12-17,5.64951810409062,2.219624667090138,5.575207423196941
2004-12-20,5.610570351686831,2.2201817928815775,5.53677196829306
2004-12-21,5.656813315499627,2.2372794128685585,5.582406677372593
2004-12-22,5.663841225117018,2.242669018974159,5.589342145698656
2004-12-23,5.688212032037553,2.2443420500623135,5.613392392312481
2004-12-27,5.659796374426466,2.2396962620186844,5.585350498768738
2004-12-28,5.725148127997041,2.2519608387494987,5.649842651004127
2004-12-29,5.737405721219886,2.2553050005950417,5.661939014528843
2004-12-30,5.760106767356498,2.2510311976189143,5.684341463481709
2004-12-31,5.79556134336136,2.246200484668824,5.717138510996243
2005-01-03,5.705961717586164,2.235607403183126,5.628751305557208
2005-01-04,5.613439959218605,2.2064304909641828,5.537481508460819
2005-01-05,5.545672696291679,2.193050696466976,5.47063124052118
2005-01-06,5.545979436849416,2.2042001662078143,5.4709338304087884
2005-01-07,5.535102994078992,2.2010415473696385,5.4602045625878795
2005-01-10,5.544101179561737,2.211448071805602,5.469080988822484
2005-01-11,5.540111928764366,2.19620898314279,5.465145718705846
2005-01-12,5.558048173267734,2.203456472787161,5.482839258316175
2005-01-13,5.519534045063887,2.1858023795271904,5.444846285327651
2005-01-14,5.5691199167320455,2.197323743869678,5.493761184113096
2005-01-18,5.602315615237649,2.2201825027771545,5.526507693912909
2005-01-19,5.554010398015595,2.196952733250597,5.478856120355053
2005-01-20,5.553912118294856,2.183573291105101,5.478759170509647
2005-01-21,5.5298212386667,2.170192353977209,5.454994277425791
2005-01-24,5.499813155811346,2.165919245232228,5.425392249948327
2005-01-25,5.586948478755572,2.1720509626154807,5.5113484983526595
2005-01-26,5.623740365437829,2.1785562552485143,5.547642534388412
2005-01-27,5.662937426369844,2.182272872219968,5.586309198978023
2005-01-28,5.645325033115536,2.182272872219968,5.568935128412736
2005-01-31,5.720933746519864,2.1958400626665595,5.643520739980096
2005-02-01,5.723406337145734,2.2097770595443045,5.645959872663125
2005-02-02,5.764653647618586,2.216466054703545,5.686649043773269
2005-02-03,5.7420808003791715,2.2107054594273703,5.664381641772061
2005-02-04,5.834611236734283,2.2343069509122166,5.755659999429519
2005-02-07,5.8071423757698835,2.2313330883605524,5.728562834276973
2005-02-08,5.843960769106778,2.2339348227415807,5.764883018291678
2005-02-09,5.770223299284875,2.2172093527237147,5.692143329511551
2005-02-10,5.785150462790019,2.2252001752309307,5.706868505603934
2005-02-11,5.840038311406734,2.2443413471382674,5.761013637459333
2005-02-14,5.879144712720499,2.2426693128346495,5.799590869194358
2005-02-15,5.906304540472678,2.2510322267022103,5.82638318282794
2005-02-16,5.920209546088311,2.252517907971834,5.840100032394514
2005-02-17,5.878121220007227,2.2343063006858817,5.798581225907002
2005-02-18,5.874804792586883,2.2372801623720946,5.795309674835341
2005-02-22,5.768976028519474,2.2040162809179464,5.690912936232274
2005-02-23,5.80805440443955,2.2198124656032854,5.729462521800162
2005-02-24,5.841963592037902,2.2344943052507853,5.762912866091176
2005-02-25,5.859923044749158,2.2566090953898525,5.7806292998667494
2005-02-28,5.835287268116734,2.241742554669424,5.756326883070688
2005-03-01,5.905539166106547,2.2528929821363497,5.825628165150671
2005-03-02,5.8930104652309465,2.251777800110192,5.813268996810455
2005-03-03,5.875530177994384,2.2527077843416374,5.796025244665911
2005-03-04,5.924088177318057,2.280769765211181,5.843926179795913
2005-03-07,5.970243467391511,2.2818850616263693,5.88945691801636
2005-03-08,5.910306157619579,2.273337120185517,5.830330651958436
2005-03-09,5.823339318552716,2.2480621580832945,5.744540607586235
2005-03-10,5.846490300746933,2.2530798328201365,5.767378321489747
2005-03-11,5.812967849172889,2.2372834901122345,5.734309480091581
2005-03-14,5.874489886668398,2.2512217662556337,5.7949990300768315
2005-03-15,5.857998735201638,2.2326379305751933,5.778731029178302
2005-03-16,5.814174064019764,2.21368283454461,5.735499373001868
2005-03-17,5.834093264541937,2.2181434054562175,5.75514903619524
2005-03-18,5.825615226468544,2.2115843554062833,5.746785718977899
2005-03-21,5.831112682698058,2.203374954279015,5.752208786194378
2005-03-22,5.800891983074849,2.180986461368586,5.722397018979969
2005-03-23,5.814269351101434,2.182851204793056,5.735593370703202
2005-03-24,5.824607484192771,2.185464077685193,5.745791613000471
2005-03-28,5.8797897380526685,2.1886351860619144,5.800227166344644
2005-03-29,5.789318975875177,2.1740829507097885,5.710980612314709
2005-03-30,5.868996519696331,2.204867965291839,5.789579996783881
2005-03-31,5.913849717797457,2.2007625011404657,5.832660832911961
2005-04-01,5.919183475750242,2.1908744752228415,5.837921365828417
2005-04-04,5.936490772938936,2.194605534454146,5.854991058034537
2005-04-05,5.957001023688388,2.2050540514036823,5.875219731729023
2005-04-06,5.977990421046448,2.2127033839080017,5.895920974019362
2005-04-07,6.00136697583823,2.224643131367569,5.91897660141079
2005-04-08,5.967835129098822,2.2015090674444777,5.885905100025904
2005-04-11,5.979581161827487,2.203188818862938,5.897489876154454
2005-04-12,6.006018993755595,2.214570492301184,5.923564753628957
2005-04-13,5.896799259820688,2.1884518479149837,5.815844453874627
2005-04-14,5.785996424062933,2.1599056820107805,5.706562786071186
2005-04-15,5.677379214709681,2.1296821218024036,5.599436739078758
2005-04-18,5.705197674736092,2.13621172718785,5.626873290558868
2005-04-19,5.788199275996468,2.153190337995539,5.708735395928813
2005-04-20,5.7159288648036695,2.1231533327805012,5.637457156396603
2005-04-21,5.849455714735117,2.1643849705030984,5.769150869443361
2005-04-22,5.809204101368622,2.15617545830998,5.729451854428195
2005-04-25,5.897482515612272,2.170354468123826,5.816518329519866
2005-04-26,5.867936839995617,2.1492716448204714,5.787378274703702
2005-04-27,5.91805054281744,2.15766669986514,5.8368039864801435
2005-04-28,5.859277217590692,2.1306138747822305,5.778837536802126
2005-04-29,5.909785766705538,2.15953269690465,5.82865267418426
2005-05-02,5.963557628579852,2.171660632530467,5.881686323606092
2005-05-03,5.992807968822289,2.1753915454971544,5.910535097589639
2005-05-04,6.042271505924458,2.192183392836847,5.959319569512365
2005-05-05,6.039204926872271,2.1914380504832827,5.95629509030132
2005-05-06,6.10377716054716,2.1845350206242604,6.0199808375254555
2005-05-09,6.205505287119816,2.1981555964778527,6.12031237920806
2005-05-10,6.177556949175372,2.1753936952763246,6.09274773285207
2005-05-11,6.0998941031247425,2.1873344312696967,6.016151089050189
2005-05-12,6.054886309032407,2.1632671905224363,5.971761189018048
2005-05-13,6.076016858635566,2.15897526841644,5.992601645730594
2005-05-16,6.1983471017901195,2.179124984596571,6.113252465750737
2005-05-17,6.230283995206074,2.193677181243707,6.14475091029043
2005-05-18,6.348353075386251,2.216252313115886,6.26119906714372
2005-05-19,6.365584266568211,2.2255805191017908,6.278193698172132
2005-05-20,6.391803186734307,2.222409066862071,6.304052669236915
2005-05-23,6.450665144952146,2.2347234355015537,6.362106535099029
2005-05-24,6.478617838214131,2.2294986521093514,6.3896754769801385
2005-05-25,6.435713345043033,2.227819839624313,6.347360002489488
2005-05-26,6.463122246015657,2.239760953964699,6.374392617588766
2005-05-27,6.475557628740502,2.2434923957140045,6.386657279902248
2005-05-31,6.527538909953425,2.2291273139042476,6.437924930830676
2005-06-01,6.575540796103865,2.248157373783048,6.485267818224815
2005-06-02,6.623760537506911,2.253008897395672,6.532825570023662
2005-06-03,6.548362510969423,2.241628949454926,6.458462652930824
2005-06-06,6.553859384112687,2.239575617337225,6.463884061694342
2005-06-07,6.588109120502428,2.2412552990502284,6.497663597108783
2005-06-08,6.5360904747199084,2.2371515605976673,6.446359094574043
2005-06-09,6.602144006268422,2.2477869791167486,6.511505803523894
2005-06-10,6.589666179792101,2.2425631221772813,6.499199280152276
2005-06-13,6.689425552992425,2.2496518642064838,6.5975890966926425
2005-06-14,6.743499057406754,2.254875555835171,6.650920247524323
2005-06-15,6.829886334307572,2.259166584017925,6.7361215479437355
2005-06-16,6.919356804455536,2.264950050473011,6.824363713679494
2005-06-17,6.920745429279071,2.273300921309105,6.82573327462648
2005-06-20,6.851444919869559,2.274051110613137,6.757384164280091
2005-06-21,6.90606542891952,2.275363238103961,6.811254810138857
2005-06-22,6.903951458229357,2.277235862048921,6.809169861309443
2005-06-23,6.817257891931636,2.2452042624133406,6.7236664764181375
2005-06-24,6.704814094605257,2.228719972718702,6.612766375153183
2005-06-27,6.741998280691985,2.2319048135597166,6.6494400743747
2005-06-28,6.858991096397849,2.2506371906599236,6.764826742359531
2005-06-29,6.884373678237299,2.244643743821196,6.789860856853109
2005-06-30,6.853332131803167,2.23246879615471,6.757867645761171
2005-07-01,6.87156453403479,2.2390255570090165,6.7758460770958795
2005-07-05,6.923667378298739,2.2570071712573556,6.8272231472176585
2005-07-06,6.929277920474439,2.2380889371478765,6.832755536530645
2005-07-07,6.954461102343811,2.2468935790266165,6.857587925607862
2005-07-08,7.053525020947329,2.2725553505926794,6.955271918958542
2005-07-11,7.135505064576791,2.284168108434208,7.036110009654704
2005-07-12,7.159184700555201,2.290161765550739,7.059459796701986
2005-07-13,7.165650459886581,2.2933450904048547,7.065835490298976
2005-07-14,7.173577179894467,2.3023372965043323,7.073651793908389
2005-07-15,7.179186146446292,2.301024964245325,7.079182629545382
2005-07-18,7.175397122431712,2.29184617566295,7.075446385291535
2005-07-19,7.273158102548038,2.3043963253208806,7.1718455896260584
2005-07-20,7.352261027106133,2.3122635343755262,7.249846638499138
2005-07-21,7.2709679227488575,2.298776101179514,7.169685918254726
2005-07-22,7.327392669409165,2.3141365230875954,7.225324688205255
2005-07-25,7.241050802272805,2.3075805743176883,7.14018553265671
2005-07-26,7.317202032329709,2.310391207457207,7.215276003086175
2005-07-27,7.304692006353261,2.318819514582011,7.202940237334863
2005-07-28,7.322498943975956,2.333430396343392,7.220499130631755
2005-07-29,7.284349927120008,2.3178827496125565,7.182881516050951
2005-08-01,7.290151390503662,2.316197648853588,7.188602167107179
2005-08-02,7.323655659802433,2.3300600917819767,7.221639733817004
2005-08-03,7.313043024431464,2.336241741205474,7.2111749286929525
2005-08-04,7.2293690436548115,2.3175097549244885,7.128666496793296
2005-08-05,7.154711489658761,2.301773863688551,7.0550488960468964
2005-08-08,7.112680311207971,2.297464943015726,7.013603197005444
2005-08-09,7.132220243302495,2.31132554901694,7.032870944775785
2005-08-10,7.113025686636455,2.310202244800118,7.013943761476699
2005-08-11,7.1477889693890395,2.3193806783187085,7.048222804029435
2005-08-12,7.0698228843530035,2.3051443197151884,6.971342758907058
2005-08-15,7.097645158969395,2.3193808910337492,6.998777479105291
2005-08-16,6.963768187069803,2.2892219813076373,6.866765365944409
2005-08-17,6.947479073097827,2.28903426510517,6.850703153553078
2005-08-18,6.906021906455198,2.288846564295431,6.809823470538877
2005-08-19,6.941442504113579,2.2940926006207962,6.844750671833893
2005-08-22,6.961406232242645,2.2940926006207962,6.864436312310319
2005-08-23,6.972182417362693,2.28978429471683,6.875062388993448
2005-08-24,6.940592005666049,2.2693662881608403,6.843912020528109
2005-08-25,6.916768945509265,2.2776086265194406,6.8204208071503905
2005-08-26,6.883147475842335,2.262061670034819,6.787267672631971
2005-08-29,6.917032813344054,2.279481806955757,6.820680999399824
2005-08-30,6.862027509132754,2.2674940121329765,6.766441899568398
2005-08-31,6.94405228876766,2.2961528689523254,6.847324103113315
2005-09-01,6.9600271202861235,2.2944674927465143,6.863076410894247
2005-09-02,6.927050207865127,2.2903466291295413,6.830558855167917
2005-09-06,6.998134856902099,2.3171322329572113,6.900653320254178
2005-09-07,7.0579599856114115,2.3210667234887725,6.959645106137722
2005-09-08,7.02804121877594,2.313386313700748,6.930143097113495
2005-09-09,7.062520105906077,2.3339916455968805,6.964141705573946
2005-09-12,7.097614226729473,2.3293096583558133,6.998746977740503
2005-09-13,7.0642841606082785,2.316384319061597,6.965881187619773
2005-09-14,7.013252549979486,2.307954996524532,6.91556042922853
2005-09-15,6.973887299306256,2.3068310224412243,6.876743522536183
2005-09-16,6.999455868142806,2.323158772418063,6.901955930276799
2005-09-19,6.915418805924278,2.3154458852936353,6.819089474530991
2005-09-20,6.879309203420469,2.2958826830087893,6.783482865983685
2005-09-21,6.79437787717086,2.274439138749487,6.699734602987595
2005-09-22,6.8080881309176755,2.28252704432688,6.713253877762098
2005-09-23,6.852620870927529,2.2844078466114053,6.75716629249728
2005-09-26,6.864381861840197,2.2870417688585483,6.768763456977605
2005-09-27,6.870552595760799,2.2864768695416404,6.774848234763158
2005-09-28,6.899295533956869,2.288733622211878,6.803190794023922
2005-09-29,6.947382849378945,2.3073570476958163,6.850608270196477
2005-09-30,6.990201375396467,2.314505239829578,6.891319688439339
2005-10-03,6.9980680285433845,2.3062285690919473,6.899075061825903
2005-10-04,6.952011408864505,2.280269660318248,6.853669947876949
2005-10-05,6.801354292101363,2.2503593631838537,6.70514399001147
2005-10-06,6.773200594074166,2.2422715716325707,6.67738854734281
2005-10-07,6.837999086705276,2.249984985838987,6.741270416271749
2005-10-10,6.772945015223988,2.2309861126185626,6.67713658384883
2005-10-11,6.692189945262468,2.22778910951918,6.597523855447919
2005-10-12,6.609662513234335,2.210294281642126,6.516163836382722
2005-10-13,6.642194754035237,2.208976946250267,6.548235884024925
2005-10-14,6.68794008860948,2.2323037428026695,6.593334116232556
2005-10-17,6.710840400491289,2.2405811250809817,6.615910485877353
2005-10-18,6.646028361502969,2.2163156314963546,6.5520152622146774
2005-10-19,6.70215622347026,2.253186258341928,6.607349153110383
2005-10-20,6.648007401548298,2.213494129214977,6.553966307241303
